DATA,HORA,DIA,MES,UF,ESTADO,ALO,CPC,CPCA,PP,CLIENTE_NAO_ESTA,CLIENTE_NAO_VALIDOU,DESCONHECE,DESCONHECE_DIVIDA,FALECIDO,FONE_MUDO,LIG_PERDIDA,PREVENTIVO,RECADO,ALEGA,RETORNO_AGENDADO,DADOS_INVALIDOS,SEM_INTERESSE,NAO_TABULADA,RETORNO_INDIRETO,FRAUDE,OCUPADO,RECEPT,PROCESSO_JURIDICO,CONTESTACAO,VALOR,TIPO,PRODUTO
4/3/2019,11,3,4,MT,MATO GROSSO,7,4,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,2,"89,98",HUMANO,CONTROLE
4/3/2019,11,3,4,MT,MATO GROSSO,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,9",HUMANO,FIXO
4/3/2019,11,3,4,MT,MATO GROSSO,6,4,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"231,08",HUMANO,POS_PURO
4/3/2019,11,3,4,PA,PARÁ,79,31,11,10,0,0,4,0,0,5,0,0,0,9,11,0,1,3,39,0,0,0,0,0,"593,88",DIGITAL,CONTROLE
4/3/2019,11,3,4,PA,PARÁ,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,11,3,4,PA,PARÁ,16,6,5,5,0,1,0,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,0,1,"454,99",HUMANO,CONTROLE
4/3/2019,11,3,4,PA,PARÁ,73,39,24,18,0,0,6,0,0,4,0,0,12,13,2,0,6,0,12,0,0,0,0,0,"1546,54",HUMANO,CONTROLE
4/3/2019,11,3,4,PA,PARÁ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,HUMANO,FIXO
4/3/2019,11,3,4,PA,PARÁ,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,HUMANO,POS_PURO
4/3/2019,11,3,4,PA,PARÁ,26,9,7,6,0,0,2,0,0,2,0,0,3,2,0,0,1,0,9,1,0,0,0,0,"906,35",HUMANO,POS_PURO
4/3/2019,11,3,4,PB,PARAÍBA,65,42,15,15,0,0,5,0,0,4,0,0,0,19,8,0,0,0,14,0,0,0,0,0,"635,22",DIGITAL,CONTROLE
4/3/2019,11,3,4,PB,PARAÍBA,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,11,3,4,PB,PARAÍBA,8,5,2,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,"79,98",HUMANO,CONTROLE
4/3/2019,11,3,4,PB,PARAÍBA,47,28,16,13,0,0,4,0,0,4,0,0,4,9,0,0,4,0,7,0,0,1,0,1,805,HUMANO,CONTROLE
4/3/2019,11,3,4,PB,PARAÍBA,18,10,2,1,0,0,0,0,0,0,0,0,2,6,1,0,1,0,6,0,0,0,1,0,"146,82",HUMANO,POS_PURO
4/3/2019,11,3,4,PE,PERNAMBUCO,182,85,36,34,0,0,8,0,0,3,0,0,3,36,13,0,2,12,83,0,0,0,0,0,"1761,3",DIGITAL,CONTROLE
4/3/2019,11,3,4,PE,PERNAMBUCO,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"94,15",DIGITAL,POS_PURO
4/3/2019,11,3,4,PE,PERNAMBUCO,12,6,5,4,0,0,0,0,0,1,0,0,3,0,0,0,2,0,2,0,0,0,0,1,"537,38",HUMANO,CONTROLE
4/3/2019,11,3,4,PE,PERNAMBUCO,90,49,29,26,0,5,2,0,0,7,0,0,14,10,3,0,6,0,13,0,0,4,0,3,"2122,93",HUMANO,CONTROLE
4/3/2019,11,3,4,PE,PERNAMBUCO,5,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,"50,22",HUMANO,FIXO
4/3/2019,11,3,4,PE,PERNAMBUCO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,HUMANO,OUTROS
4/3/2019,11,3,4,PE,PERNAMBUCO,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"104,93",HUMANO,POS_PURO
4/3/2019,11,3,4,PE,PERNAMBUCO,23,16,6,5,0,1,0,0,0,1,0,0,1,8,0,0,2,0,4,0,0,1,0,1,"567,04",HUMANO,POS_PURO
4/3/2019,11,3,4,PI,PIAUÍ,36,10,6,6,0,0,2,0,0,2,0,0,0,1,3,0,0,0,22,0,0,0,0,0,"277,6",DIGITAL,CONTROLE
4/3/2019,11,3,4,PI,PIAUÍ,4,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"261,83",HUMANO,CONTROLE
4/3/2019,11,3,4,PI,PIAUÍ,27,15,7,4,0,1,0,0,0,4,0,0,3,6,0,0,4,0,3,0,1,1,0,1,"385,7",HUMANO,CONTROLE
4/3/2019,11,3,4,PI,PIAUÍ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,6",HUMANO,FIXO
4/3/2019,11,3,4,PI,PIAUÍ,6,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"550,88",HUMANO,POS_PURO
4/3/2019,11,3,4,PR,PARANÁ,554,226,82,78,0,0,9,0,0,28,0,0,11,70,71,0,7,7,280,0,0,0,0,3,"3863,54",DIGITAL,CONTROLE
4/3/2019,11,3,4,PR,PARANÁ,8,5,3,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,"159,28",DIGITAL,POS_PURO
4/3/2019,11,3,4,PR,PARANÁ,98,35,23,11,0,3,7,0,0,9,0,0,19,9,0,0,14,0,25,0,0,1,0,2,"1072,73",HUMANO,CONTROLE
4/3/2019,11,3,4,PR,PARANÁ,790,388,234,194,0,19,31,0,1,35,0,0,138,95,29,0,60,0,174,2,2,10,0,20,"16347,69",HUMANO,CONTROLE
4/3/2019,11,3,4,PR,PARANÁ,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HUMANO,FIXO
4/3/2019,11,3,4,PR,PARANÁ,14,6,4,4,0,1,0,0,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,"188,9",HUMANO,FIXO
4/3/2019,11,3,4,PR,PARANÁ,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,01",HUMANO,OUTROS
4/3/2019,11,3,4,PR,PARANÁ,11,1,1,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,HUMANO,POS_PURO
4/3/2019,11,3,4,PR,PARANÁ,212,127,64,55,0,7,8,0,0,5,0,0,35,48,4,0,18,0,30,0,0,2,0,9,"7753,84",HUMANO,POS_PURO
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,CONTROLE
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,180,97,36,32,0,0,4,0,0,14,0,0,6,37,23,0,5,2,59,0,0,0,0,1,"1569,03",DIGITAL,CONTROLE
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,4,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"84,08",DIGITAL,POS_PURO
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,20,5,3,0,0,0,2,0,0,1,0,0,8,1,1,0,3,0,4,0,0,0,0,0,0,HUMANO,CONTROLE
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,170,90,60,36,0,2,13,0,0,17,0,0,20,19,4,0,27,0,28,0,0,4,0,3,"2966,78",HUMANO,CONTROLE
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,FIXO
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,31,14,7,4,0,0,1,0,0,1,0,0,6,5,0,0,3,0,9,0,0,2,0,0,"275,31",HUMANO,FIXO
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,"114,37",HUMANO,POS_PURO
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,149,93,49,42,0,6,4,0,0,11,0,0,10,31,6,0,9,0,24,0,1,5,0,2,"5808,84",HUMANO,POS_PURO
4/3/2019,11,3,4,RJ,RIO DE JANEIRO,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,HUMANO,WEB
4/3/2019,11,3,4,RN,RIO GRANDE DO NORTE,75,38,11,9,0,0,5,0,1,5,0,0,3,15,11,0,3,0,23,0,0,0,0,1,"364,72",DIGITAL,CONTROLE
4/3/2019,11,3,4,RN,RIO GRANDE DO NORTE,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,11,3,4,RN,RIO GRANDE DO NORTE,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"49,99",HUMANO,CONTROLE
4/3/2019,11,3,4,RN,RIO GRANDE DO NORTE,44,36,18,16,0,1,0,0,0,3,0,0,0,8,3,0,8,0,4,0,0,0,1,6,"1169,03",HUMANO,CONTROLE
4/3/2019,11,3,4,RN,RIO GRANDE DO NORTE,17,11,4,3,0,0,0,0,0,3,0,0,1,4,2,0,2,0,2,0,0,0,0,1,"368,43",HUMANO,POS_PURO
4/3/2019,11,3,4,RO,RONDÔNIA,7,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,DIGITAL,CONTROLE
4/3/2019,11,3,4,RO,RONDÔNIA,7,6,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,"318,17",HUMANO,CONTROLE
4/3/2019,11,3,4,RO,RONDÔNIA,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,HUMANO,POS_PURO
4/3/2019,11,3,4,RR,RORAIMA,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"44,99",DIGITAL,CONTROLE
4/3/2019,11,3,4,RR,RORAIMA,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"163,05",HUMANO,CONTROLE
4/3/2019,11,3,4,RR,RORAIMA,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,HUMANO,POS_PURO
4/3/2019,11,3,4,RS,RIO GRANDE DO SUL,43,18,7,7,0,0,1,0,0,3,0,0,1,5,6,0,0,0,20,0,0,0,0,0,"298,94",DIGITAL,CONTROLE
4/3/2019,11,3,4,RS,RIO GRANDE DO SUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,FIXO
4/3/2019,11,3,4,RS,RIO GRANDE DO SUL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,11,3,4,RS,RIO GRANDE DO SUL,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,"39,99",HUMANO,CONTROLE
4/3/2019,11,3,4,RS,RIO GRANDE DO SUL,33,11,8,7,0,0,5,0,0,1,0,0,9,3,0,0,1,0,7,0,0,0,0,0,"501,03",HUMANO,CONTROLE
4/3/2019,11,3,4,RS,RIO GRANDE DO SUL,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,"39,97",HUMANO,FIXO
4/3/2019,11,3,4,RS,RIO GRANDE DO SUL,19,11,7,6,0,2,0,0,0,0,0,0,1,1,2,0,2,0,5,0,0,0,0,1,"979,55",HUMANO,POS_PURO
4/3/2019,11,3,4,SC,SANTA CATARINA,168,61,21,21,0,0,6,0,1,6,0,0,0,19,20,0,1,1,94,0,0,0,0,1,"977,63",DIGITAL,CONTROLE
4/3/2019,11,3,4,SC,SANTA CATARINA,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,11,3,4,SC,SANTA CATARINA,22,8,6,5,0,0,0,0,0,1,0,0,7,1,1,0,1,0,6,0,0,0,0,0,"546,44",HUMANO,CONTROLE
4/3/2019,11,3,4,SC,SANTA CATARINA,208,90,60,43,0,3,17,0,0,14,0,0,33,21,4,0,19,0,48,0,3,3,0,2,"3164,32",HUMANO,CONTROLE
4/3/2019,11,3,4,SC,SANTA CATARINA,4,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,HUMANO,FIXO
4/3/2019,11,3,4,SC,SANTA CATARINA,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,HUMANO,POS_PURO
4/3/2019,11,3,4,SC,SANTA CATARINA,79,48,28,20,0,5,1,0,0,4,0,0,4,14,4,0,9,0,17,0,0,1,0,1,3674,HUMANO,POS_PURO
4/3/2019,11,3,4,SE,SERGIPE,11,5,2,2,0,0,0,0,0,1,0,0,1,2,1,0,0,0,4,0,0,0,0,0,"73,01",DIGITAL,CONTROLE
4/3/2019,11,3,4,SE,SERGIPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,11,3,4,SE,SERGIPE,7,6,4,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"321,87",HUMANO,CONTROLE
4/3/2019,11,3,4,SE,SERGIPE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,47",HUMANO,FIXO
4/3/2019,11,3,4,SE,SERGIPE,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,HUMANO,POS_PURO
4/3/2019,11,3,4,sp,NULL,58,50,31,27,0,1,0,0,0,2,0,0,2,14,0,0,6,0,2,0,1,3,0,2,"1630,81",HUMANO,CONTROLE
4/3/2019,11,3,4,sp,NULL,12,8,3,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,"149,7",HUMANO,FIXO
4/3/2019,11,3,4,sp,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HUMANO,OUTROS
4/3/2019,11,3,4,sp,NULL,261,183,80,78,0,10,8,0,0,7,0,0,5,78,12,0,6,0,46,0,2,9,0,4,"8026,59",HUMANO,POS_PURO
4/3/2019,11,3,4,sp,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,WEB
4/3/2019,11,3,4,SP,SÃO PAULO,6,5,2,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"115,69",DIGITAL,CONTROLE
4/3/2019,11,3,4,SP,SÃO PAULO,4223,2273,868,773,0,0,121,0,3,241,0,0,62,793,606,0,101,46,1523,0,0,0,0,6,"38379,32",DIGITAL,CONTROLE
4/3/2019,11,3,4,sp,são paulo,6,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,"78,41",DIGITAL,FIXO
4/3/2019,11,3,4,SP,SÃO PAULO,57,35,16,15,0,0,1,0,0,1,0,0,1,14,5,0,1,0,19,0,0,0,0,0,"1215,65",DIGITAL,POS_PURO
4/3/2019,11,3,4,SP,SÃO PAULO,73,36,21,14,0,1,2,0,1,7,0,0,11,9,2,0,10,0,15,0,0,1,0,3,"1143,06",HUMANO,CONTROLE
4/3/2019,11,3,4,SP,SÃO PAULO,810,387,239,192,0,12,60,0,0,55,0,0,126,91,14,0,71,0,164,2,4,17,1,24,"15947,82",HUMANO,CONTROLE
4/3/2019,11,3,4,SP,SÃO PAULO,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"8,81",HUMANO,FIXO
4/3/2019,11,3,4,SP,SÃO PAULO,34,21,13,9,0,2,3,0,0,0,0,0,3,3,4,0,4,0,5,0,0,1,0,0,"457,95",HUMANO,FIXO
4/3/2019,11,3,4,SP,SÃO PAULO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HUMANO,OUTROS
4/3/2019,11,3,4,SP,SÃO PAULO,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,HUMANO,OUTROS
4/3/2019,11,3,4,SP,SÃO PAULO,17,6,2,1,0,0,2,0,0,3,0,0,2,2,0,0,2,0,4,0,0,1,0,1,"200,24",HUMANO,POS_PURO
4/3/2019,11,3,4,SP,SÃO PAULO,343,208,117,90,0,9,10,0,0,11,0,0,39,59,16,0,33,0,64,0,2,9,1,6,"11305,86",HUMANO,POS_PURO
4/3/2019,11,3,4,SP,SÃO PAULO,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,HUMANO,WEB
4/3/2019,11,3,4,SP,SÃO PAULO,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,HUMANO,WEB
4/3/2019,11,3,4,TO,TOCANTINS,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/3/2019,11,3,4,TO,TOCANTINS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HUMANO,CONTROLE
4/3/2019,11,3,4,TO,TOCANTINS,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,HUMANO,CONTROLE
4/3/2019,11,3,4,TO,TOCANTINS,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,7",HUMANO,FIXO
4/3/2019,12,3,4,AL,ALAGOAS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,CONTROLE
4/3/2019,12,3,4,AL,ALAGOAS,105,50,16,14,0,0,3,0,0,6,0,0,4,22,12,0,2,0,42,0,0,0,0,0,"816,08",DIGITAL,CONTROLE
4/3/2019,12,3,4,AL,ALAGOAS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,12,3,4,AL,ALAGOAS,5,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,HUMANO,CONTROLE
4/3/2019,12,3,4,AL,ALAGOAS,44,25,13,10,0,1,1,0,0,2,0,0,4,5,0,0,10,0,11,0,0,0,0,7,"832,74",HUMANO,CONTROLE
4/3/2019,12,3,4,AL,ALAGOAS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,POS_PURO
4/3/2019,12,3,4,AL,ALAGOAS,14,9,3,2,0,0,0,0,0,1,0,0,0,5,1,0,1,0,4,0,0,0,0,0,"337,14",HUMANO,POS_PURO
4/3/2019,12,3,4,AM,AMAZONAS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIGITAL,CONTROLE
4/3/2019,12,3,4,AM,AMAZONAS,30,15,5,5,0,0,0,0,0,3,0,0,0,7,3,0,0,1,12,0,0,0,0,0,"268,96",DIGITAL,CONTROLE
4/3/2019,12,3,4,AM,AMAZONAS,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,12,3,4,AM,AMAZONAS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,CONTROLE
4/3/2019,12,3,4,AM,AMAZONAS,11,5,3,1,0,0,0,0,0,2,0,0,2,2,0,0,2,0,2,0,0,0,0,0,"119,98",HUMANO,CONTROLE
4/3/2019,12,3,4,AM,AMAZONAS,17,9,4,4,0,1,0,0,0,1,0,0,1,4,1,0,0,0,5,0,0,0,0,0,"570,11",HUMANO,POS_PURO
4/3/2019,12,3,4,AP,AMAPÁ,9,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,"60,99",DIGITAL,CONTROLE
4/3/2019,12,3,4,AP,AMAPÁ,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"136,49",DIGITAL,POS_PURO
4/3/2019,12,3,4,AP,AMAPÁ,6,2,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"69,99",HUMANO,CONTROLE
4/3/2019,12,3,4,AP,AMAPÁ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,POS_PURO
4/3/2019,12,3,4,BA,BAHIA,266,123,48,43,0,0,9,0,0,17,0,0,7,42,33,0,5,3,110,0,0,0,0,0,"2058,16",DIGITAL,CONTROLE
4/3/2019,12,3,4,BA,BAHIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,DIGITAL,FIXO
4/3/2019,12,3,4,BA,BAHIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DIGITAL,old
4/3/2019,12,3,4,BA,BAHIA,10,6,1,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,3,0,0,0,0,0,72,DIGITAL,POS_PURO
4/3/2019,12,3,4,BA,BAHIA,15,8,6,6,0,1,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,"528,32",HUMANO,CONTROLE
4/3/2019,12,3,4,BA,BAHIA,102,50,31,26,0,3,8,0,0,13,0,0,8,8,4,0,9,0,19,1,0,3,0,4,"2273,15",HUMANO,CONTROLE
4/3/2019,12,3,4,BA,BAHIA,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,FIXO
4/3/2019,12,3,4,BA,BAHIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HUMANO,old
4/3/2019,12,3,4,BA,BAHIA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUMANO,POS_PURO
4/3/2019,12,3,4,BA,BAHIA,36,24,8,6,0,2,0,0,0,1,0,0,0,11,2,0,4,0,9,0,0,0,1,2,"827,07",HUMANO,POS_PURO
4/3/2019,12,3,4,CE,CEARÁ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,DIGITAL,CONTROLE
4/3/2019,12,3,4,CE,CEARÁ,168,75,29,26,0,0,1,0,0,9,0,0,1,29,15,0,5,4,82,0,0,0,0,2,"1313,45",DIGITAL,CONTROLE
4/3/2019,12,3,4,CE,CEARÁ,5,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,"42,02",DIGITAL,POS_PURO
4/3/2019,12,3,4,CE,CEARÁ,8,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,"79,98",HUMANO,CONTROLE
4/3/2019,12,3,4,CE,CEARÁ,80,38,28,20,0,0,10,0,0,4,0,0,13,6,0,0,9,0,15,0,0,2,0,1,"1487,2",HUMANO,CONTROLE
4/3/2019,12,3,4,CE,CEARÁ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,HUMANO,POS_PURO
4/3/2019,12,3,4,CE,CEARÁ,27,11,6,5,0,1,3,0,0,3,0,0,3,3,1,0,2,0,6,0,0,0,0,1,"773,28",HUMANO,POS_PURO
4/3/2019,12,3,4,DF,DISTRITO FEDERAL,82,34,11,11,0,0,3,0,0,6,0,0,2,13,9,0,1,2,37,0,0,0,0,1,"651,57",DIGITAL,CONTROLE
4/3/2019,12,3,4,DF,DISTRITO FEDERAL,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,DIGITAL,POS_PURO
4/3/2019,12,3,4,DF,DISTRITO FEDERAL,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,HUMANO,CONTROLE
4/3/2019,12,3,4,DF,DISTRITO FEDERAL,42,22,15,14,0,1,1,0,0,3,0,0,5,3,2,0,2,0,10,0,0,1,0,1,"1131,64",HUMANO,CONTROLE
4/3/2019,12,3,4,DF,DISTRITO FEDERAL,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,HUMANO,FIXO
4/3/2019,12,3,4,DF,DISTRITO FEDERAL,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,HUMANO,POS_PURO
4/3/2019,12,3,4,DF,DISTRITO FEDERAL,17,9,5,4,0,0,1,0,0,1,0,0,0,4,0,0,1,0,5,0,1,0,0,0,"654,37",HUMANO,POS_PURO
4/3/2019,12,3,4,ES,ESPÍRITO SANTO,8,5,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,"44,99",DIGITAL,CONTROLE
4/3/2019,12,3,4,ES,ESPÍRITO SANTO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HUMANO,CONTROLE
4/3/2019,12,3,4,ES,ESPÍRITO SANTO,7,3,2,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"106,61",HUMANO,CONTROLE
4/3/2019,12,3,4,ES,ESPÍRITO SANTO,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,HUMANO,POS_PURO
4/3/2019,12,3,4,GO,GOIÁS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,CONTROLE
4/3/2019,12,3,4,GO,GOIÁS,123,58,16,13,0,0,7,0,0,9,0,0,8,24,18,0,3,1,41,0,0,0,0,0,"596,31",DIGITAL,CONTROLE
4/3/2019,12,3,4,GO,GOIÁS,6,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"91,54",DIGITAL,POS_PURO
4/3/2019,12,3,4,GO,GOIÁS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DIGITAL,WTTX
4/3/2019,12,3,4,GO,GOIÁS,8,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,"266,09",HUMANO,CONTROLE
4/3/2019,12,3,4,GO,GOIÁS,60,28,17,13,0,1,2,0,0,5,0,0,11,8,0,0,7,0,13,0,0,0,0,3,"1036,35",HUMANO,CONTROLE
4/3/2019,12,3,4,GO,GOIÁS,5,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,"82,38",HUMANO,FIXO
